season,seasonType,week,poll,rank,school,points
2013,regular,7,AFCA Division II Coaches Poll,24,Grand Valley State,0
2013,regular,7,AFCA Division II Coaches Poll,25,Midwestern State,0
2013,regular,8,AP Top 25,1,Alabama,0
2013,regular,8,AP Top 25,2,Oregon,0
2013,regular,8,AP Top 25,3,Clemson,0
2013,regular,8,AP Top 25,4,Ohio State,0
2013,regular,8,AP Top 25,5,Florida State,0
2013,regular,8,AP Top 25,6,LSU,0
2013,regular,8,AP Top 25,7,Texas A&M,0
2013,regular,8,AP Top 25,8,Louisville,0
2013,regular,8,AP Top 25,9,UCLA,0
2013,regular,8,AP Top 25,10,Miami,0
2013,regular,8,AP Top 25,11,South Carolina,0
2013,regular,8,AP Top 25,12,Baylor,0
2013,regular,8,AP Top 25,13,Stanford,0
2013,regular,8,AP Top 25,14,Missouri,0
2013,regular,8,AP Top 25,15,Georgia,0
2013,regular,8,AP Top 25,16,Texas Tech,0
2013,regular,8,AP Top 25,17,Fresno State,0
2013,regular,8,AP Top 25,18,Oklahoma,0
2013,regular,8,AP Top 25,19,Virginia Tech,0
2013,regular,8,AP Top 25,20,Washington,0
2013,regular,8,AP Top 25,21,Oklahoma State,0
2013,regular,8,AP Top 25,22,Florida,0
2013,regular,8,AP Top 25,23,Northern Illinois,0
2013,regular,8,AP Top 25,24,Auburn,0
2013,regular,8,AP Top 25,25,Wisconsin,0
2013,regular,8,Coaches Poll,1,Alabama,1545
2013,regular,8,Coaches Poll,2,Oregon,1485
2013,regular,8,Coaches Poll,3,Ohio State,1406
2013,regular,8,Coaches Poll,4,Clemson,1365
2013,regular,8,Coaches Poll,5,Florida State,1293
2013,regular,8,Coaches Poll,6,Louisville,1166
2013,regular,8,Coaches Poll,7,Texas A&M,1156
2013,regular,8,Coaches Poll,8,LSU,1098
2013,regular,8,Coaches Poll,9,South Carolina,1024
2013,regular,8,Coaches Poll,10,UCLA,999
2013,regular,8,Coaches Poll,11,Miami,905
2013,regular,8,Coaches Poll,12,Baylor,890
2013,regular,8,Coaches Poll,13,Stanford,857
2013,regular,8,Coaches Poll,14,Missouri,617
2013,regular,8,Coaches Poll,15,Texas Tech,587
2013,regular,8,Coaches Poll,16,Georgia,546
2013,regular,8,Coaches Poll,17,Oklahoma State,493
2013,regular,8,Coaches Poll,18,Oklahoma,482
2013,regular,8,Coaches Poll,19,Fresno State,419
2013,regular,8,Coaches Poll,20,Virginia Tech,297
2013,regular,8,Coaches Poll,21,Nebraska,278
2013,regular,8,Coaches Poll,22,Florida,240
2013,regular,8,Coaches Poll,23,Northern Illinois,224
2013,regular,8,Coaches Poll,24,Michigan,178
2013,regular,8,Coaches Poll,25,Washington,137
2013,regular,8,AFCA Division II Coaches Poll,1,Minnesota State,0
2013,regular,8,AFCA Division II Coaches Poll,2,Northwest Missouri State,0
2013,regular,8,AFCA Division II Coaches Poll,3,Colorado State-Pueblo,0
2013,regular,8,AFCA Division II Coaches Poll,4,Missouri Western,0
2013,regular,8,AFCA Division II Coaches Poll,5,Henderson State,0
2013,regular,8,AFCA Division II Coaches Poll,6,Bloomsburg,0
2013,regular,8,AFCA Division II Coaches Poll,7,Pittsburg State,0
2013,regular,8,AFCA Division II Coaches Poll,8,West Alabama,0
2013,regular,8,AFCA Division II Coaches Poll,9,Minnesota-Duluth,0
2013,regular,8,AFCA Division II Coaches Poll,10,UNC Pembroke,0
2013,regular,8,AFCA Division II Coaches Poll,11,Shepherd,0
2013,regular,8,AFCA Division II Coaches Poll,12,Valdosta State,0
2013,regular,8,AFCA Division II Coaches Poll,13,Washburn,0
2013,regular,8,AFCA Division II Coaches Poll,14,Tarleton State,0
2013,regular,8,AFCA Division II Coaches Poll,15,West Chester,0
2013,regular,8,AFCA Division II Coaches Poll,16,Winston-Salem,0
2013,regular,8,AFCA Division II Coaches Poll,17,West Texas A&M,0
2013,regular,8,AFCA Division II Coaches Poll,18,Ohio Dominican,0
2013,regular,8,AFCA Division II Coaches Poll,19,Carson-Newman,0
2013,regular,8,AFCA Division II Coaches Poll,20,Emporia State,0
2013,regular,8,AFCA Division II Coaches Poll,21,Indianapolis,0
2013,regular,8,AFCA Division II Coaches Poll,22,Indiana (PA),0
2013,regular,8,AFCA Division II Coaches Poll,23,Newberry,0
2013,regular,8,AFCA Division II Coaches Poll,24,Midwestern State,0
2013,regular,8,AFCA Division II Coaches Poll,25,St. Cloud State,0
2013,regular,9,BCS Standings,1,Alabama,0
2013,regular,9,BCS Standings,2,Florida State,0
2013,regular,9,BCS Standings,3,Oregon,0
2013,regular,9,BCS Standings,4,Ohio State,0
2013,regular,9,BCS Standings,5,Missouri,0
2013,regular,9,BCS Standings,6,Stanford,0
2013,regular,9,BCS Standings,7,Miami,0
2013,regular,9,BCS Standings,8,Baylor,0
2013,regular,9,BCS Standings,9,Clemson,0
2013,regular,9,BCS Standings,10,Texas Tech,0
2013,regular,9,BCS Standings,11,Auburn,0
2013,regular,9,BCS Standings,12,UCLA,0
2013,regular,9,BCS Standings,13,LSU,0
2013,regular,9,BCS Standings,14,Virginia Tech,0
2013,regular,9,BCS Standings,15,Oklahoma,0
2013,regular,9,BCS Standings,16,Texas A&M,0
2013,regular,9,BCS Standings,17,Fresno State,0
2013,regular,9,BCS Standings,18,Northern Illinois,0
2013,regular,9,BCS Standings,19,Oklahoma State,0
2013,regular,9,BCS Standings,20,Louisville,0
2013,regular,9,BCS Standings,21,South Carolina,0
2013,regular,9,BCS Standings,22,Michigan,0
2013,regular,9,BCS Standings,23,UCF,0
2013,regular,9,BCS Standings,24,Nebraska,0
2013,regular,9,BCS Standings,25,Oregon State,0
2013,regular,9,AP Top 25,1,Alabama,0
2013,regular,9,AP Top 25,2,Oregon,0
2013,regular,9,AP Top 25,3,Florida State,0
2013,regular,9,AP Top 25,4,Ohio State,0
2013,regular,9,AP Top 25,5,Missouri,0
2013,regular,9,AP Top 25,6,Baylor,0
2013,regular,9,AP Top 25,7,Miami,0
2013,regular,9,AP Top 25,8,Stanford,0
2013,regular,9,AP Top 25,9,Clemson,0
2013,regular,9,AP Top 25,10,Texas Tech,0
2013,regular,9,AP Top 25,11,Auburn,0
2013,regular,9,AP Top 25,12,UCLA,0
2013,regular,9,AP Top 25,13,LSU,0
2013,regular,9,AP Top 25,14,Texas A&M,0
2013,regular,9,AP Top 25,15,Fresno State,0
2013,regular,9,AP Top 25,16,Virginia Tech,0
2013,regular,9,AP Top 25,17,Oklahoma,0
2013,regular,9,AP Top 25,18,Louisville,0
2013,regular,9,AP Top 25,19,Oklahoma State,0
2013,regular,9,AP Top 25,20,South Carolina,0
2013,regular,9,AP Top 25,21,UCF,0
2013,regular,9,AP Top 25,22,Wisconsin,0
2013,regular,9,AP Top 25,23,Northern Illinois,0
2013,regular,9,AP Top 25,24,Michigan,0
2013,regular,9,AP Top 25,25,Nebraska,0
2013,regular,9,Coaches Poll,1,Alabama,1544
2013,regular,9,Coaches Poll,2,Oregon,1482
2013,regular,9,Coaches Poll,3,Florida State,1410
2013,regular,9,Coaches Poll,4,Ohio State,1382
2013,regular,9,Coaches Poll,5,Baylor,1255
2013,regular,9,Coaches Poll,6,Miami,1186
2013,regular,9,Coaches Poll,7,Missouri,1184
2013,regular,9,Coaches Poll,8,Stanford,1117
2013,regular,9,Coaches Poll,9,Texas Tech,981
2013,regular,9,Coaches Poll,10,Clemson,913
2013,regular,9,Coaches Poll,11,UCLA,710
2013,regular,9,Coaches Poll,12,Oklahoma,695
2013,regular,9,Coaches Poll,13,Oklahoma State,688
2013,regular,9,Coaches Poll,13,LSU,688
2013,regular,9,Coaches Poll,15,Texas A&M,622
2013,regular,9,Coaches Poll,16,Louisville,571
2013,regular,9,Coaches Poll,17,Auburn,537
2013,regular,9,Coaches Poll,18,Fresno State,532
2013,regular,9,Coaches Poll,19,Virginia Tech,499
2013,regular,9,Coaches Poll,20,South Carolina,468
2013,regular,9,Coaches Poll,21,Nebraska,385
2013,regular,9,Coaches Poll,22,Northern Illinois,298
2013,regular,9,Coaches Poll,23,Michigan,268
2013,regular,9,Coaches Poll,24,Wisconsin,195
2013,regular,9,Coaches Poll,25,UCF,151
2013,regular,9,AFCA Division II Coaches Poll,1,Minnesota State,0
2013,regular,9,AFCA Division II Coaches Poll,2,Northwest Missouri State,0
2013,regular,9,AFCA Division II Coaches Poll,3,Colorado State-Pueblo,0
2013,regular,9,AFCA Division II Coaches Poll,4,Missouri Western,0
2013,regular,9,AFCA Division II Coaches Poll,5,Henderson State,0
2013,regular,9,AFCA Division II Coaches Poll,6,Bloomsburg,0
2013,regular,9,AFCA Division II Coaches Poll,7,Minnesota-Duluth,0
2013,regular,9,AFCA Division II Coaches Poll,8,UNC Pembroke,0
2013,regular,9,AFCA Division II Coaches Poll,9,Shepherd,0
2013,regular,9,AFCA Division II Coaches Poll,10,Washburn,0
2013,regular,9,AFCA Division II Coaches Poll,11,Valdosta State,0
2013,regular,9,AFCA Division II Coaches Poll,12,Pittsburg State,0
2013,regular,9,AFCA Division II Coaches Poll,13,West Chester,0
2013,regular,9,AFCA Division II Coaches Poll,14,Ohio Dominican,0
2013,regular,9,AFCA Division II Coaches Poll,15,Winston-Salem,0
2013,regular,9,AFCA Division II Coaches Poll,16,West Texas A&M,0
2013,regular,9,AFCA Division II Coaches Poll,17,Emporia State,0
2013,regular,9,AFCA Division II Coaches Poll,18,Midwestern State,0
2013,regular,9,AFCA Division II Coaches Poll,18,Carson-Newman,0
2013,regular,9,AFCA Division II Coaches Poll,20,Indianapolis,0
2013,regular,9,AFCA Division II Coaches Poll,21,West Alabama,0
2013,regular,9,AFCA Division II Coaches Poll,22,St. Cloud State,0
2013,regular,9,AFCA Division II Coaches Poll,23,Tarleton State,0
2013,regular,9,AFCA Division II Coaches Poll,24,Lenoir-Rhyne,0
2013,regular,9,AFCA Division II Coaches Poll,25,Saginaw Valley,0
2013,regular,10,BCS Standings,1,Alabama,0
2013,regular,10,BCS Standings,2,Oregon,0
2013,regular,10,BCS Standings,3,Florida State,0
2013,regular,10,BCS Standings,4,Ohio State,0
2013,regular,10,BCS Standings,5,Stanford,0
2013,regular,10,BCS Standings,6,Baylor,0
2013,regular,10,BCS Standings,7,Miami,0
2013,regular,10,BCS Standings,8,Clemson,0
2013,regular,10,BCS Standings,9,Missouri,0
2013,regular,10,BCS Standings,10,Oklahoma,0
2013,regular,10,BCS Standings,11,Auburn,0
2013,regular,10,BCS Standings,12,Texas A&M,0
2013,regular,10,BCS Standings,13,LSU,0
2013,regular,10,BCS Standings,14,South Carolina,0
2013,regular,10,BCS Standings,15,Texas Tech,0
2013,regular,10,BCS Standings,16,Fresno State,0
2013,regular,10,BCS Standings,17,Northern Illinois,0
2013,regular,10,BCS Standings,18,Oklahoma State,0
2013,regular,10,BCS Standings,19,Louisville,0
2013,regular,10,BCS Standings,20,UCLA,0
2013,regular,10,BCS Standings,21,Michigan,0
2013,regular,10,BCS Standings,22,Michigan State,0
2013,regular,10,BCS Standings,23,UCF,0
2013,regular,10,BCS Standings,24,Wisconsin,0
2013,regular,10,BCS Standings,25,Notre Dame,0
2013,regular,10,AP Top 25,1,Alabama,0
2013,regular,10,AP Top 25,2,Oregon,0
2013,regular,10,AP Top 25,3,Florida State,0
2013,regular,10,AP Top 25,4,Ohio State,0
2013,regular,10,AP Top 25,5,Baylor,0
2013,regular,10,AP Top 25,6,Stanford,0
2013,regular,10,AP Top 25,7,Miami,0
2013,regular,10,AP Top 25,8,Auburn,0
2013,regular,10,AP Top 25,9,Clemson,0
2013,regular,10,AP Top 25,10,Missouri,0
2013,regular,10,AP Top 25,11,LSU,0
2013,regular,10,AP Top 25,12,Texas A&M,0
2013,regular,10,AP Top 25,13,Oklahoma,0
2013,regular,10,AP Top 25,14,South Carolina,0
2013,regular,10,AP Top 25,15,Texas Tech,0
2013,regular,10,AP Top 25,16,Fresno State,0
2013,regular,10,AP Top 25,17,UCLA,0
2013,regular,10,AP Top 25,18,Oklahoma State,0
2013,regular,10,AP Top 25,19,UCF,0
2013,regular,10,AP Top 25,20,Louisville,0
2013,regular,10,AP Top 25,21,Northern Illinois,0
2013,regular,10,AP Top 25,22,Wisconsin,0
2013,regular,10,AP Top 25,23,Michigan,0
2013,regular,10,AP Top 25,24,Michigan State,0
2013,regular,10,AP Top 25,25,Arizona State,0
2013,regular,10,Coaches Poll,1,Alabama,1542
2013,regular,10,Coaches Poll,2,Oregon,1483
2013,regular,10,Coaches Poll,3,Florida State,1419
2013,regular,10,Coaches Poll,4,Ohio State,1375
2013,regular,10,Coaches Poll,5,Baylor,1293
2013,regular,10,Coaches Poll,6,Miami,1190
2013,regular,10,Coaches Poll,7,Stanford,1182
2013,regular,10,Coaches Poll,8,Clemson,1064
2013,regular,10,Coaches Poll,9,Oklahoma,933
2013,regular,10,Coaches Poll,10,Missouri,834
2013,regular,10,Coaches Poll,11,Auburn,804
2013,regular,10,Coaches Poll,12,Oklahoma State,803
2013,regular,10,Coaches Poll,13,LSU,802
2013,regular,10,Coaches Poll,14,Texas A&M,758
2013,regular,10,Coaches Poll,15,Texas Tech,673
2013,regular,10,Coaches Poll,16,South Carolina,627
2013,regular,10,Coaches Poll,17,Louisville,579
2013,regular,10,Coaches Poll,18,Fresno State,542
2013,regular,10,Coaches Poll,19,UCLA,432
2013,regular,10,Coaches Poll,20,Northern Illinois,373
2013,regular,10,Coaches Poll,21,Michigan,309
2013,regular,10,Coaches Poll,22,UCF,300
2013,regular,10,Coaches Poll,23,Wisconsin,253
2013,regular,10,Coaches Poll,24,Michigan State,237
2013,regular,10,Coaches Poll,25,Notre Dame,83
2013,regular,10,AFCA Division II Coaches Poll,1,Minnesota State,0
2013,regular,10,AFCA Division II Coaches Poll,2,Northwest Missouri State,0
2013,regular,10,AFCA Division II Coaches Poll,3,Colorado State-Pueblo,0
2013,regular,10,AFCA Division II Coaches Poll,4,Henderson State,0
2013,regular,10,AFCA Division II Coaches Poll,5,Bloomsburg,0
2013,regular,10,AFCA Division II Coaches Poll,6,Minnesota-Duluth,0
2013,regular,10,AFCA Division II Coaches Poll,7,Pittsburg State,0
2013,regular,10,AFCA Division II Coaches Poll,8,Washburn,0
2013,regular,10,AFCA Division II Coaches Poll,9,Shepherd,0
2013,regular,10,AFCA Division II Coaches Poll,10,West Chester,0
2013,regular,10,AFCA Division II Coaches Poll,11,Ohio Dominican,0
2013,regular,10,AFCA Division II Coaches Poll,12,Missouri Western,0
2013,regular,10,AFCA Division II Coaches Poll,13,Winston-Salem,0
2013,regular,10,AFCA Division II Coaches Poll,14,Emporia State,0
2013,regular,10,AFCA Division II Coaches Poll,15,West Texas A&M,0
2013,regular,10,AFCA Division II Coaches Poll,16,Carson-Newman,0
2013,regular,10,AFCA Division II Coaches Poll,17,Midwestern State,0
2013,regular,10,AFCA Division II Coaches Poll,18,Indianapolis,0
2013,regular,10,AFCA Division II Coaches Poll,19,UNC Pembroke,0
2013,regular,10,AFCA Division II Coaches Poll,20,West Alabama,0
2013,regular,10,AFCA Division II Coaches Poll,21,St. Cloud State,0
2013,regular,10,AFCA Division II Coaches Poll,22,Lenoir-Rhyne,0
2013,regular,10,AFCA Division II Coaches Poll,23,Saginaw Valley,0
2013,regular,10,AFCA Division II Coaches Poll,24,Slippery Rock,0
2013,regular,10,AFCA Division II Coaches Poll,25,Newberry,0
2013,regular,11,BCS Standings,1,Alabama,0
2013,regular,11,BCS Standings,2,Florida State,0
2013,regular,11,BCS Standings,3,Oregon,0
2013,regular,11,BCS Standings,4,Ohio State,0
2013,regular,11,BCS Standings,5,Stanford,0
2013,regular,11,BCS Standings,6,Baylor,0
2013,regular,11,BCS Standings,7,Clemson,0
2013,regular,11,BCS Standings,8,Missouri,0
2013,regular,11,BCS Standings,9,Auburn,0
2013,regular,11,BCS Standings,10,Oklahoma,0
2013,regular,11,BCS Standings,11,Miami,0
2013,regular,11,BCS Standings,12,South Carolina,0
2013,regular,11,BCS Standings,13,LSU,0
2013,regular,11,BCS Standings,14,Oklahoma State,0
2013,regular,11,BCS Standings,15,Texas A&M,0
2013,regular,11,BCS Standings,16,Fresno State,0
2013,regular,11,BCS Standings,17,Michigan State,0
2013,regular,11,BCS Standings,18,Northern Illinois,0
2013,regular,11,BCS Standings,19,UCLA,0
2013,regular,11,BCS Standings,20,Louisville,0
2013,regular,11,BCS Standings,21,UCF,0
2013,regular,11,BCS Standings,22,Arizona State,0
2013,regular,11,BCS Standings,23,Notre Dame,0
2013,regular,11,BCS Standings,24,Wisconsin,0
2013,regular,11,BCS Standings,25,Texas Tech,0
2013,regular,11,AP Top 25,1,Alabama,0
2013,regular,11,AP Top 25,2,Oregon,0
2013,regular,11,AP Top 25,3,Florida State,0
2013,regular,11,AP Top 25,4,Ohio State,0
2013,regular,11,AP Top 25,5,Baylor,0
2013,regular,11,AP Top 25,6,Stanford,0
2013,regular,11,AP Top 25,7,Auburn,0
2013,regular,11,AP Top 25,8,Clemson,0
2013,regular,11,AP Top 25,9,Missouri,0
2013,regular,11,AP Top 25,10,LSU,0
2013,regular,11,AP Top 25,11,Texas A&M,0
2013,regular,11,AP Top 25,12,Oklahoma,0
2013,regular,11,AP Top 25,13,South Carolina,0
2013,regular,11,AP Top 25,14,Miami,0
2013,regular,11,AP Top 25,15,Oklahoma State,0
2013,regular,11,AP Top 25,16,UCLA,0
2013,regular,11,AP Top 25,17,Fresno State,0
2013,regular,11,AP Top 25,18,Michigan State,0
2013,regular,11,AP Top 25,19,UCF,0
2013,regular,11,AP Top 25,20,Louisville,0
2013,regular,11,AP Top 25,21,Wisconsin,0
2013,regular,11,AP Top 25,22,Northern Illinois,0
2013,regular,11,AP Top 25,23,Arizona State,0
2013,regular,11,AP Top 25,24,Notre Dame,0
2013,regular,11,AP Top 25,25,Texas Tech,0
2013,regular,11,Coaches Poll,1,Alabama,1540
2013,regular,11,Coaches Poll,2,Oregon,1475
2013,regular,11,Coaches Poll,3,Florida State,1436
2013,regular,11,Coaches Poll,4,Ohio State,1369
2013,regular,11,Coaches Poll,5,Baylor,1299
2013,regular,11,Coaches Poll,6,Stanford,1222
2013,regular,11,Coaches Poll,7,Clemson,1121
2013,regular,11,Coaches Poll,8,Oklahoma,971
2013,regular,11,Coaches Poll,9,Missouri,961
2013,regular,11,Coaches Poll,10,Auburn,959
2013,regular,11,Coaches Poll,11,Oklahoma State,864
2013,regular,11,Coaches Poll,12,LSU,835
2013,regular,11,Coaches Poll,13,Texas A&M,800
2013,regular,11,Coaches Poll,14,Miami,747
2013,regular,11,Coaches Poll,15,South Carolina,722
2013,regular,11,Coaches Poll,16,Louisville,569
2013,regular,11,Coaches Poll,17,Fresno State,567
2013,regular,11,Coaches Poll,18,UCLA,494
2013,regular,11,Coaches Poll,19,Michigan State,446
2013,regular,11,Coaches Poll,20,Northern Illinois,409
2013,regular,11,Coaches Poll,21,UCF,340
2013,regular,11,Coaches Poll,22,Wisconsin,333
2013,regular,11,Coaches Poll,23,Texas Tech,217
2013,regular,11,Coaches Poll,24,Arizona State,130
2013,regular,11,Coaches Poll,25,Notre Dame,108
2013,regular,11,AFCA Division II Coaches Poll,1,Minnesota State,0
2013,regular,11,AFCA Division II Coaches Poll,2,Northwest Missouri State,0
2013,regular,11,AFCA Division II Coaches Poll,3,Colorado State-Pueblo,0
2013,regular,11,AFCA Division II Coaches Poll,4,Henderson State,0
2013,regular,11,AFCA Division II Coaches Poll,5,Minnesota-Duluth,0
2013,regular,11,AFCA Division II Coaches Poll,6,Pittsburg State,0
2013,regular,11,AFCA Division II Coaches Poll,7,Shepherd,0
2013,regular,11,AFCA Division II Coaches Poll,8,West Chester,0
2013,regular,11,AFCA Division II Coaches Poll,9,Ohio Dominican,0
2013,regular,11,AFCA Division II Coaches Poll,10,Emporia State,0
2013,regular,11,AFCA Division II Coaches Poll,11,Winston-Salem,0
2013,regular,11,AFCA Division II Coaches Poll,12,Midwestern State,0
2013,regular,11,AFCA Division II Coaches Poll,13,Indianapolis,0
2013,regular,11,AFCA Division II Coaches Poll,14,UNC Pembroke,0
2013,regular,11,AFCA Division II Coaches Poll,15,Washburn,0
2013,regular,11,AFCA Division II Coaches Poll,16,Bloomsburg,0
2013,regular,11,AFCA Division II Coaches Poll,17,St. Cloud State,0
2013,regular,11,AFCA Division II Coaches Poll,18,Lenoir-Rhyne,0
2013,regular,11,AFCA Division II Coaches Poll,19,Saginaw Valley,0
2013,regular,11,AFCA Division II Coaches Poll,20,Slippery Rock,0
2013,regular,11,AFCA Division II Coaches Poll,21,Newberry,0
2013,regular,11,AFCA Division II Coaches Poll,22,Missouri Western,0
2013,regular,11,AFCA Division II Coaches Poll,23,Tuskegee,0
2013,regular,11,AFCA Division II Coaches Poll,24,North Alabama,0
2013,regular,11,AFCA Division II Coaches Poll,25,Carson-Newman,0
2013,regular,11,AFCA Division II Coaches Poll,25,Virginia State,0
2013,regular,12,BCS Standings,1,Alabama,0
2013,regular,12,BCS Standings,2,Florida State,0
2013,regular,12,BCS Standings,3,Ohio State,0
2013,regular,12,BCS Standings,4,Stanford,0
2013,regular,12,BCS Standings,5,Baylor,0
2013,regular,12,BCS Standings,6,Oregon,0
2013,regular,12,BCS Standings,7,Auburn,0
2013,regular,12,BCS Standings,8,Clemson,0
2013,regular,12,BCS Standings,9,Missouri,0
2013,regular,12,BCS Standings,10,South Carolina,0
2013,regular,12,BCS Standings,11,Texas A&M,0
2013,regular,12,BCS Standings,12,Oklahoma State,0
2013,regular,12,BCS Standings,13,UCLA,0
2013,regular,12,BCS Standings,14,Fresno State,0
2013,regular,12,BCS Standings,15,Northern Illinois,0
2013,regular,12,BCS Standings,16,Michigan State,0
2013,regular,12,BCS Standings,17,UCF,0
2013,regular,12,BCS Standings,18,Oklahoma,0
2013,regular,12,BCS Standings,19,Arizona State,0
2013,regular,12,BCS Standings,20,Louisville,0
2013,regular,12,BCS Standings,21,LSU,0
2013,regular,12,BCS Standings,22,Wisconsin,0
2013,regular,12,BCS Standings,23,Miami,0
2013,regular,12,BCS Standings,24,Texas,0
2013,regular,12,BCS Standings,25,Georgia,0
2013,regular,12,AP Top 25,1,Alabama,0
2013,regular,12,AP Top 25,2,Florida State,0
2013,regular,12,AP Top 25,3,Ohio State,0
2013,regular,12,AP Top 25,4,Baylor,0
2013,regular,12,AP Top 25,5,Stanford,0
2013,regular,12,AP Top 25,6,Oregon,0
2013,regular,12,AP Top 25,7,Auburn,0
2013,regular,12,AP Top 25,8,Clemson,0
2013,regular,12,AP Top 25,9,Missouri,0
2013,regular,12,AP Top 25,10,Texas A&M,0
2013,regular,12,AP Top 25,11,South Carolina,0
2013,regular,12,AP Top 25,12,Oklahoma State,0
2013,regular,12,AP Top 25,13,UCLA,0
2013,regular,12,AP Top 25,14,Michigan State,0
2013,regular,12,AP Top 25,15,UCF,0
2013,regular,12,AP Top 25,16,Fresno State,0
2013,regular,12,AP Top 25,17,Wisconsin,0
2013,regular,12,AP Top 25,18,LSU,0
2013,regular,12,AP Top 25,19,Louisville,0
2013,regular,12,AP Top 25,20,Northern Illinois,0
2013,regular,12,AP Top 25,21,Arizona State,0
2013,regular,12,AP Top 25,22,Oklahoma,0
2013,regular,12,AP Top 25,23,Texas,0
2013,regular,12,AP Top 25,24,Miami,0
2013,regular,12,AP Top 25,25,Georgia,0
2013,regular,12,Coaches Poll,1,Alabama,1546
2013,regular,12,Coaches Poll,2,Florida State,1485
2013,regular,12,Coaches Poll,3,Ohio State,1401
2013,regular,12,Coaches Poll,4,Baylor,1376
2013,regular,12,Coaches Poll,5,Stanford,1307
2013,regular,12,Coaches Poll,6,Clemson,1164
2013,regular,12,Coaches Poll,7,Oregon,1162
2013,regular,12,Coaches Poll,8,Missouri,1083
2013,regular,12,Coaches Poll,9,Auburn,1069
2013,regular,12,Coaches Poll,10,Oklahoma State,965
2013,regular,12,Coaches Poll,11,Texas A&M,898
2013,regular,12,Coaches Poll,12,South Carolina,830
2013,regular,12,Coaches Poll,13,Louisville,653
2013,regular,12,Coaches Poll,14,Fresno State,646
2013,regular,12,Coaches Poll,15,UCLA,641
2013,regular,12,Coaches Poll,16,Michigan State,620
2013,regular,12,Coaches Poll,17,Oklahoma,510
2013,regular,12,Coaches Poll,18,LSU,476
2013,regular,12,Coaches Poll,19,UCF,468
2013,regular,12,Coaches Poll,20,Wisconsin,460
2013,regular,12,Coaches Poll,21,Northern Illinois,445
2013,regular,12,Coaches Poll,22,Arizona State,262
2013,regular,12,Coaches Poll,23,Miami,228
2013,regular,12,Coaches Poll,24,Texas,176
2013,regular,12,Coaches Poll,25,Minnesota,91
2013,regular,12,AFCA Division II Coaches Poll,1,Minnesota State,0
2013,regular,12,AFCA Division II Coaches Poll,2,Northwest Missouri State,0
2013,regular,12,AFCA Division II Coaches Poll,3,Colorado State-Pueblo,0
2013,regular,12,AFCA Division II Coaches Poll,4,Henderson State,0
2013,regular,12,AFCA Division II Coaches Poll,5,Minnesota-Duluth,0
2013,regular,12,AFCA Division II Coaches Poll,6,Pittsburg State,0
2013,regular,12,AFCA Division II Coaches Poll,7,Shepherd,0
2013,regular,12,AFCA Division II Coaches Poll,8,Ohio Dominican,0
2013,regular,12,AFCA Division II Coaches Poll,9,Winston-Salem,0
2013,regular,12,AFCA Division II Coaches Poll,10,UNC Pembroke,0
2013,regular,12,AFCA Division II Coaches Poll,11,Indianapolis,0
2013,regular,12,AFCA Division II Coaches Poll,12,Bloomsburg,0
2013,regular,12,AFCA Division II Coaches Poll,13,St. Cloud State,0
2013,regular,12,AFCA Division II Coaches Poll,14,Lenoir-Rhyne,0
2013,regular,12,AFCA Division II Coaches Poll,15,Saginaw Valley,0
2013,regular,12,AFCA Division II Coaches Poll,16,Emporia State,0
2013,regular,12,AFCA Division II Coaches Poll,17,West Chester,0
2013,regular,12,AFCA Division II Coaches Poll,18,Slippery Rock,0
2013,regular,12,AFCA Division II Coaches Poll,19,Missouri Western,0
2013,regular,12,AFCA Division II Coaches Poll,20,North Alabama,0
2013,regular,12,AFCA Division II Coaches Poll,21,Carson-Newman,0
2013,regular,12,AFCA Division II Coaches Poll,22,Virginia State,0
2013,regular,12,AFCA Division II Coaches Poll,23,Washburn,0
2013,regular,12,AFCA Division II Coaches Poll,24,Midwestern State,0
2013,regular,12,AFCA Division II Coaches Poll,25,West Texas A&M,0
2013,regular,13,BCS Standings,1,Alabama,0
2013,regular,13,BCS Standings,2,Florida State,0
2013,regular,13,BCS Standings,3,Ohio State,0
2013,regular,13,BCS Standings,4,Baylor,0
2013,regular,13,BCS Standings,5,Oregon,0
2013,regular,13,BCS Standings,6,Auburn,0
2013,regular,13,BCS Standings,7,Clemson,0
2013,regular,13,BCS Standings,8,Missouri,0
2013,regular,13,BCS Standings,9,Stanford,0
2013,regular,13,BCS Standings,10,Oklahoma State,0
2013,regular,13,BCS Standings,11,South Carolina,0
2013,regular,13,BCS Standings,12,Texas A&M,0
2013,regular,13,BCS Standings,13,Michigan State,0
2013,regular,13,BCS Standings,14,UCLA,0
2013,regular,13,BCS Standings,15,Fresno State,0
2013,regular,13,BCS Standings,16,Northern Illinois,0
2013,regular,13,BCS Standings,17,Arizona State,0
2013,regular,13,BCS Standings,18,UCF,0
2013,regular,13,BCS Standings,19,Wisconsin,0
2013,regular,13,BCS Standings,20,Oklahoma,0
2013,regular,13,BCS Standings,21,Louisville,0
2013,regular,13,BCS Standings,22,LSU,0
2013,regular,13,BCS Standings,23,USC,0
2013,regular,13,BCS Standings,24,Ole Miss,0
2013,regular,13,BCS Standings,25,Minnesota,0
2013,regular,13,AP Top 25,1,Alabama,0
2013,regular,13,AP Top 25,2,Florida State,0
2013,regular,13,AP Top 25,3,Baylor,0
2013,regular,13,AP Top 25,4,Ohio State,0
2013,regular,13,AP Top 25,5,Oregon,0
